ensembl_id,symbol,name,overall,dt_literature,dt_affected_pathway,dt_genetic_association,ds_uniprot_variants,ds_genomics_england,ds_eva,ds_gwas_credible_sets,ds_clingen,ds_orphanet,ds_uniprot_literature,ds_crispr_screen,ds_europepmc,ds_gene_burden,ds_gene2phenotype,dt_somatic_mutation,ds_eva_somatic,dt_known_drug,dt_rna_expression,ds_chembl,ds_expression_atlas,dt_animal_model,ds_impc
ENSG00000102870,ZNF629,zinc finger protein 629,0.37601297351056700,0.21163983963764200,0.607930797611621,,,,,,,,,0.607930797611621,0.21163983963764200,,,,,,,,,,
ENSG00000106261,ZKSCAN1,zinc finger with KRAB and SCAN domains 1,0.37587936770371300,,0.6182930181863320,,,,,,,,,0.6182930181863320,,,,,,,,,,,
ENSG00000072310,SREBF1,sterol regulatory element binding transcription factor 1,0.37583858298594900,0.2059026562179810,0.607930797611621,,,,,,,,,0.607930797611621,0.2059026562179810,,,,,,,,,,
ENSG00000128463,EMC4,ER membrane protein complex subunit 4,0.3754826204967270,,0.6176403991570860,,,,,,,,,0.6176403991570860,,,,,,,,,,,
ENSG00000112742,TTK,TTK protein kinase,0.3751572323810910,,0.6171051604145940,,,,,,,,,0.6171051604145940,,,,,,,,,,,
ENSG00000204256,BRD2,bromodomain containing 2,0.3747733410813120,0.1708578152978620,0.607930797611621,,,,,,,,,0.607930797611621,0.1708578152978620,,,,,,,,,,
ENSG00000164885,CDK5,cyclin dependent kinase 5,0.37438593747287700,0.6847862361562340,0.5815971270495840,,,,,,,,,0.5815971270495840,0.6847862361562340,,,,,,,,,,
ENSG00000188778,ADRB3,adrenoceptor beta 3,0.3736216909304200,0.06079307976116210,0.5752326791479130,,,,,,,,,0.5752326791479130,0.06079307976116210,,,,,0.15198269940290500,,0.15198269940290500,,,
ENSG00000196639,HRH1,histamine receptor H1,0.3732756532315490,0.12158615952232400,,,,,,,,,,,0.12158615952232400,,,,,0.607930797611621,,0.607930797611621,,,
ENSG00000164916,FOXK1,forkhead box K1,0.37324172718151700,0.20551438352592900,0.6036785806352480,,,,,,,,,0.6036785806352480,0.20551438352592900,,,,,,,,,,
ENSG00000164896,FASTK,Fas activated serine/threonine kinase,0.372901622679242,,0.6133948537304930,,,,,,,,,0.6133948537304930,,,,,,,,,,,
ENSG00000172273,HINFP,histone H4 transcription factor,0.37238182800156200,0.10638788958203400,0.6072204364762290,,,,,,,,,0.6072204364762290,0.10638788958203400,,,,,,,,,,
ENSG00000140030,GPR65,G protein-coupled receptor 65,0.37200353677335700,0.030396539880581100,,0.6103977436157320,,,,0.6103977436157320,,,,,0.030396539880581100,,,,,,,,,,
ENSG00000077150,NFKB2,nuclear factor kappa B subunit 2,0.37199238984722700,0.0793687430215172,0.607930797611621,,,,,,,,,0.607930797611621,0.0793687430215172,,,,,,,,,,
ENSG00000065615,CYB5R4,cytochrome b5 reductase 4,0.37108169477461300,0.06079307976116210,0.6073615565320910,,,,,,,,,0.6073615565320910,0.06079307976116210,,,,,,,,,,
ENSG00000175592,FOSL1,"FOS like 1, AP-1 transcription factor subunit",0.3709657791397690,0.04559480982087160,0.607930797611621,,,,,,,,,0.607930797611621,0.04559480982087160,,,,,,,,,,
ENSG00000127184,COX7C,cytochrome c oxidase subunit 7C,0.3706423967669200,0.03495602086266820,0.607930797611621,,,,,,,,,0.607930797611621,0.03495602086266820,,,,,,,,,,
ENSG00000096401,CDC5L,cell division cycle 5 like,0.3705961992850850,0.03343619386863920,0.607930797611621,,,,,,,,,0.607930797611621,0.03343619386863920,,,,,,,,,,
ENSG00000123643,SLC36A1,solute carrier family 36 member 1,0.3705961992850850,0.03343619386863920,0.607930797611621,,,,,,,,,0.607930797611621,0.03343619386863920,,,,,,,,,,
ENSG00000104980,TIMM44,translocase of inner mitochondrial membrane 44,0.37050380432141400,0.030396539880581100,0.607930797611621,,,,,,,,,0.607930797611621,0.030396539880581100,,,,,,,,,,
ENSG00000100596,SPTLC2,serine palmitoyltransferase long chain base subunit 2,0.37050380432141400,0.030396539880581100,0.607930797611621,,,,,,,,,0.607930797611621,0.030396539880581100,,,,,,,,,,
ENSG00000069431,ABCC9,ATP binding cassette subfamily C member 9,0.37050380432141400,0.030396539880581100,0.607930797611621,,,,,,,,,0.607930797611621,0.030396539880581100,,,,,,,,,,
ENSG00000120910,PPP3CC,protein phosphatase 3 catalytic subunit gamma,0.37015415801015000,,0.6088754829733510,,,,,,,,,0.6088754829733510,,,,,,,,,,,
ENSG00000169136,ATF5,activating transcription factor 5,0.36994943453938600,0.012158615952232400,0.607930797611621,,,,,,,,,0.607930797611621,0.012158615952232400,,,,,,,,,,
ENSG00000141959,PFKL,"phosphofructokinase, liver type",0.36994943453938600,0.012158615952232400,0.607930797611621,,,,,,,,,0.607930797611621,0.012158615952232400,,,,,,,,,,
ENSG00000159792,PSKH1,protein serine kinase H1,0.3695798546847020,,0.607930797611621,,,,,,,,,0.607930797611621,,,,,,,,,,,
ENSG00000137411,VARS2,"valyl-tRNA synthetase 2, mitochondrial",0.3695798546847020,,0.607930797611621,,,,,,,,,0.607930797611621,,,,,,,,,,,
ENSG00000154832,CXXC1,CXXC finger protein 1,0.3695798546847020,,0.607930797611621,,,,,,,,,0.607930797611621,,,,,,,,,,,
ENSG00000153046,CDYL,chromodomain Y like,0.3695798546847020,,0.607930797611621,,,,,,,,,0.607930797611621,,,,,,,,,,,
ENSG00000151612,ZNF827,zinc finger protein 827,0.3695798546847020,,0.607930797611621,,,,,,,,,0.607930797611621,,,,,,,,,,,
ENSG00000086062,B4GALT1,"beta-1,4-galactosyltransferase 1",0.3695798546847020,,0.607930797611621,,,,,,,,,0.607930797611621,,,,,,,,,,,
ENSG00000263001,GTF2I,general transcription factor IIi,0.3695798546847020,,0.607930797611621,,,,,,,,,0.607930797611621,,,,,,,,,,,
ENSG00000136451,VEZF1,vascular endothelial zinc finger 1,0.3695798546847020,,0.607930797611621,,,,,,,,,0.607930797611621,,,,,,,,,,,
ENSG00000144161,ZC3H8,zinc finger CCCH-type containing 8,0.3695798546847020,,0.607930797611621,,,,,,,,,0.607930797611621,,,,,,,,,,,
ENSG00000115844,DLX2,distal-less homeobox 2,0.3695798546847020,,0.607930797611621,,,,,,,,,0.607930797611621,,,,,,,,,,,
ENSG00000108384,RAD51C,RAD51 paralog C,0.3695798546847020,,0.607930797611621,,,,,,,,,0.607930797611621,,,,,,,,,,,
ENSG00000112983,BRD8,bromodomain containing 8,0.3695798546847020,,0.607930797611621,,,,,,,,,0.607930797611621,,,,,,,,,,,
ENSG00000153814,JAZF1,JAZF zinc finger 1,0.3695798546847020,,0.607930797611621,,,,,,,,,0.607930797611621,,,,,,,,,,,
ENSG00000143748,NVL,nuclear VCP like,0.3695798546847020,,0.607930797611621,,,,,,,,,0.607930797611621,,,,,,,,,,,
ENSG00000115464,USP34,ubiquitin specific peptidase 34,0.36938898171472400,,,0.6076168260695840,,,,0.6076168260695840,,,,,,,,,,,,,,,
ENSG00000115648,MLPH,melanophilin,0.36923379550119000,,0.6073615565320910,,,,,,,,,0.6073615565320910,,,,,,,,,,,
ENSG00000181830,SLC35C1,solute carrier family 35 member C1,0.36923379550119000,,0.6073615565320910,,,,,,,,,0.6073615565320910,,,,,,,,,,,
ENSG00000151092,NGLY1,N-glycanase 1,0.36923379550119000,,0.6073615565320910,,,,,,,,,0.6073615565320910,,,,,,,,,,,
ENSG00000066336,SPI1,Spi-1 proto-oncogene,0.36919883155447800,0.07250925718846610,0.6036785806352480,,,,,,,,,0.6036785806352480,0.07250925718846610,,,,,,,,,,
ENSG00000120251,GRIA2,glutamate ionotropic receptor AMPA type subunit 2,0.36915096757959700,0.15020608712696000,,,,,,,,,,,0.15020608712696000,,,,,0.5903852548282320,,0.5903852548282320,,0.2700428602990820,0.2700428602990820
ENSG00000145214,DGKQ,diacylglycerol kinase theta,0.36875662104528700,0.12688291814170600,,0.6002324948783820,,,,0.6002324948783820,,,,,0.12688291814170600,,,,,,,,,,
ENSG00000065559,MAP2K4,mitogen-activated protein kinase kinase 4,0.3678243927628050,0.14599447765683900,0.5973357541360320,,,,,,,,,0.5973357541360320,0.14599447765683900,,,,,,0.01834731130030270,,0.01834731130030270,,
ENSG00000149177,PTPRJ,protein tyrosine phosphatase receptor type J,0.36725949558648400,,0.604113983087116,,,,,,,,,0.604113983087116,,,,,,,,,,,
ENSG00000152578,GRIA4,glutamate ionotropic receptor AMPA type subunit 4,0.36611565674689300,0.015198269940290500,,,,,,,,,,,0.015198269940290500,,,,,0.5887907673766960,,0.5887907673766960,,0.26207896685037000,0.26207896685037000
ENSG00000066855,MTFR1,mitochondrial fission regulator 1,0.366049995566836,,0.6021244473958830,,,,,,,,,0.6021244473958830,,,,,,,,,,,
ENSG00000196950,SLC39A10,solute carrier family 39 member 10,0.36601533086309000,,0.6008744919029250,,,,,,,,,0.6008744919029250,,,,,,,0.023858693749894000,,0.023858693749894000,,
ENSG00000105383,CD33,CD33 molecule,0.36566582834555100,0.6518736800859080,0.5688988374835830,,,,,,,,,0.5688988374835830,0.6518736800859080,,,,,,,,,,
ENSG00000076984,MAP2K7,mitogen-activated protein kinase kinase 7,0.36556578848493100,0.2025345690898720,0.5912012350590020,,,,,,,,,0.5912012350590020,0.2025345690898720,,,,,,,,,,
ENSG00000105568,PPP2R1A,protein phosphatase 2 scaffold subunit Aalpha,0.3652903677862940,,0.6008749173777850,,,,,,,,,0.6008749173777850,,,,,,,,,,,
ENSG00000134853,PDGFRA,platelet derived growth factor receptor alpha,0.3649890596486410,0.04137306817079090,0.5752332974331600,,,,,,,,,0.5752332974331600,0.04137306817079090,,,,,,,,,0.48453178845081900,0.48453178845081900
ENSG00000120053,GOT1,glutamic-oxaloacetic transaminase 1,0.364815581960786,0.29954893295076100,0.5847908471665480,,,,,,,,,0.5847908471665480,0.29954893295076100,,,,,,0.014653661971459300,,0.014653661971459300,,
ENSG00000198695,MT-ND6,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6,0.36421761461361800,0.10082184200097600,,0.5664732946078290,,,0.5664732946078290,,,,,,0.10082184200097600,,,,,0.12158615952232400,,0.12158615952232400,,,
ENSG00000155511,GRIA1,glutamate ionotropic receptor AMPA type subunit 1,0.36412194260261200,0.1591393958481220,,,,,,,,,,,0.1591393958481220,,,,,0.5903852548282320,0.027482492346235400,0.5903852548282320,0.027482492346235400,,
ENSG00000168874,ATOH8,atonal bHLH transcription factor 8,0.3636290061067150,0.030396539880581100,0.5966222765731940,,,,,,,,,0.5966222765731940,0.030396539880581100,,,,,,,,,,
ENSG00000132313,MRPL35,mitochondrial ribosomal protein L35,0.36332527254274200,,0.5976424849179200,,,,,,,,,0.5976424849179200,,,,,,,,,,,
ENSG00000144579,CTDSP1,CTD small phosphatase 1,0.3633251389177280,,0.5976422651149190,,,,,,,,,0.5976422651149190,,,,,,,,,,,
ENSG00000129351,ILF3,interleukin enhancer binding factor 3,0.3629962558531770,0.030396539880581100,0.5955814504528140,,,,,,,,,0.5955814504528140,0.030396539880581100,,,,,,,,,,
ENSG00000103811,CTSH,cathepsin H,0.36167427985714200,0.123561934614562,0.5882083502263980,,,,,,,,,0.5882083502263980,0.123561934614562,,,,,,0.024312616108973900,,0.024312616108973900,,
ENSG00000143226,FCGR2A,Fc gamma receptor IIa,0.3616432650873380,0.1272019480272820,,0.5624528545228970,,,,0.5624528545228970,,,,,0.1272019480272820,,,,,,,,,0.5919229178952730,0.5919229178952730
ENSG00000131174,COX7B,cytochrome c oxidase subunit 7B,0.3616292357123210,0.07301586618647580,0.5912018398078910,,,,,,,,,0.5912018398078910,0.07301586618647580,,,,,,,,,,
ENSG00000156873,PHKG2,phosphorylase kinase catalytic subunit gamma 2,0.3603333880151060,0.030396539880581100,0.5912012350590020,,,,,,,,,0.5912012350590020,0.030396539880581100,,,,,,,,,,
ENSG00000123992,DNPEP,aspartyl aminopeptidase,0.36022826689603600,,0.5925481457943340,,,,,,,,,0.5925481457943340,,,,,,,,,,,
ENSG00000111725,PRKAB1,protein kinase AMP-activated non-catalytic subunit beta 1,0.36000741820791900,0.5135009472061820,0.566509819111798,,,,,,,,,0.566509819111798,0.5135009472061820,,,,,,,,,,
ENSG00000185009,AP3M1,adaptor related protein complex 3 subunit mu 1,0.3594095656400990,,0.5912014443948420,,,,,,,,,0.5912014443948420,,,,,,,,,,,
ENSG00000116906,GNPAT,glyceronephosphate O-acyltransferase,0.3591863939280820,,0.5908343438746950,,,,,,,,,0.5908343438746950,,,,,,,,,,,
ENSG00000171408,PDE7B,phosphodiesterase 7B,0.3591230053757700,0.03951550184475540,0.5594554123756330,,,,,,,,,0.5594554123756330,0.03951550184475540,,,,,0.12158615952232400,,0.12158615952232400,,,
ENSG00000213639,PPP1CB,protein phosphatase 1 catalytic subunit beta,0.35856254772248200,0.03630697819069400,0.5879928153275250,,,,,,,,,0.5879928153275250,0.03630697819069400,,,,,,,,,,
ENSG00000125675,GRIA3,glutamate ionotropic receptor AMPA type subunit 3,0.35794404083767300,,,,,,,,,,,,,,,,,0.5887907673766960,,0.5887907673766960,,,
ENSG00000120071,KANSL1,KAT8 regulatory NSL complex subunit 1,0.35759110154370600,0.2816642026652530,,0.5741269989046330,,,,0.5741269989046330,,,,,0.2816642026652530,,,,,,,,,,
ENSG00000115355,CCDC88A,coiled-coil and HOOK domain protein 88A,0.3574586928005770,,0.5879924067096550,,,,,,,,,0.5879924067096550,,,,,,,,,,,
ENSG00000163686,ABHD6,"abhydrolase domain containing 6, acylglycerol lipase",0.3574586928005770,,0.5879924067096550,,,,,,,,,0.5879924067096550,,,,,,,,,,,
ENSG00000100151,PICK1,protein interacting with PRKCA 1,0.3563590077458780,0.027841257789483900,0.5847914454076970,,,,,,,,,0.5847914454076970,0.027841257789483900,,,,,,,,,,
ENSG00000196154,S100A4,S100 calcium binding protein A4,0.3563375211924790,0.09102074997573990,0.5815971270495840,,,,,,,,,0.5815971270495840,0.09102074997573990,,,,,,,,,,
ENSG00000168538,TRAPPC11,trafficking protein particle complex subunit 11,0.35551248738349200,,0.5847910465799630,,,,,,,,,0.5847910465799630,,,,,,,,,,,
ENSG00000198840,MT-ND3,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3,0.35520462712517300,0.3037671945347690,,0.547137717850459,,,0.547137717850459,,,,,,0.3037671945347690,,,,,0.12158615952232400,,0.12158615952232400,,,
ENSG00000030582,GRN,granulin precursor,0.3540901597832190,0.7062741565760310,,0.547137717850459,,,0.547137717850459,,,,,,0.7062741565760310,,,,,,,,,,
ENSG00000136950,ARPC5L,actin related protein 2/3 complex subunit 5 like,0.3535709368157250,,0.5815973433239440,,,,,,,,,0.5815973433239440,,,,,,,,,,,
ENSG00000168243,GNG4,G protein subunit gamma 4,0.35328439619516100,,0.5811260057610340,,,,,,,,,0.5811260057610340,,,,,,,,,,,
ENSG00000164258,NDUFS4,NADH:ubiquinone oxidoreductase subunit S4,0.3530146851609800,0.13559801666935100,0.546971103159634,,,,,,,,,0.546971103159634,0.13559801666935100,,,,,0.12158615952232400,0.024113543221353300,0.12158615952232400,0.024113543221353300,,
ENSG00000141837,CACNA1A,calcium voltage-gated channel subunit alpha1 A,0.3529419748423510,0.057983641844644700,0.5500807374070340,,,,,,,,,0.5500807374070340,0.057983641844644700,,,,,,,,,0.5838697171083360,0.5838697171083360
ENSG00000105647,PIK3R2,phosphoinositide-3-kinase regulatory subunit 2,0.35291915785591900,,0.5805252164266600,,,,,,,,,0.5805252164266600,,,,,,,,,,,
ENSG00000198886,MT-ND4,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4,0.35276762007120300,0.123376074592367,,0.547137717850459,,,0.547137717850459,,,,,,0.123376074592367,,,,,0.12158615952232400,,0.12158615952232400,,,
ENSG00000136504,KAT7,lysine acetyltransferase 7,0.3524472748990450,0.012158615952232400,0.5791410739965280,,,,,,,,,0.5791410739965280,0.012158615952232400,,,,,,,,,,
ENSG00000143437,ARNT,aryl hydrocarbon receptor nuclear translocator,0.3523552969346460,,0.5795977080268760,,,,,,,,,0.5795977080268760,,,,,,,,,,,
ENSG00000115042,FAHD2A,fumarylacetoacetate hydrolase domain containing 2A,0.35227884596967100,,0.579471951994651,,,,,,,,,0.579471951994651,,,,,,,,,,,
ENSG00000171475,WIPF2,WAS/WASL interacting protein family member 2,0.351634028330351,,0.5784112759409730,,,,,,,,,0.5784112759409730,,,,,,,,,,,
ENSG00000212907,MT-ND4L,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L,0.35151150623345000,0.030396539880581100,,0.547137717850459,,,0.547137717850459,,,,,,0.030396539880581100,,,,,0.12158615952232400,,0.12158615952232400,,,
ENSG00000133030,MPRIP,myosin phosphatase Rho interacting protein,0.35100666034349900,0.1696093151403220,0.5688988374835830,,,,,,,,,0.5688988374835830,0.1696093151403220,,,,,,,,,,
ENSG00000130227,XPO7,exportin 7,0.35095449715838700,,0.5772934987620010,,,,,,,,,0.5772934987620010,,,,,,,,,,,
ENSG00000148143,ZNF462,zinc finger protein 462,0.3504833163470640,,0.5687616956226540,0.03102698593176470,,,,0.03102698593176470,,,,0.5687616956226540,,,,,,,,,,,
ENSG00000123374,CDK2,cyclin dependent kinase 2,0.35015020785726000,0.034787151196665000,0.5742311463739960,,,,,,,,,0.5742311463739960,0.034787151196665000,,,,,,,,,,
ENSG00000138722,MMRN1,multimerin 1,0.34905182008142400,0.16523896818415900,,0.5659017910373610,,,,0.5659017910373610,,,,,0.16523896818415900,,,,,,,,,,
ENSG00000184924,PTRHD1,peptidyl-tRNA hydrolase domain containing 1,0.34875320858465300,0.2875242481237360,,0.5592963338026910,,,0.5592963338026910,,,,,,0.2875242481237360,,,,,,,,,,
ENSG00000123595,RAB9A,"RAB9A, member RAS oncogene family",0.34860562909175500,0.02735688589252300,0.5720619448546040,,,,,,,,,0.5720619448546040,0.02735688589252300,,,,,,,,,,
ENSG00000274286,ADRA2B,adrenoceptor alpha 2B,0.34809612192544300,0.12353297993286600,0.5284734430464740,,,,,,,,,0.5284734430464740,0.12353297993286600,,,,,0.1654922726831640,,0.1654922726831640,,,
ENSG00000176974,SHMT1,serine hydroxymethyltransferase 1,0.3477862852152760,0.06366386408321700,0.5688988374835830,,,,,,,,,0.5688988374835830,0.06366386408321700,,,,,,,,,,
ENSG00000135346,CGA,"glycoprotein hormones, alpha polypeptide",0.3477846469008420,0.502164652505355,0.546971103159634,,,,,,,,,0.546971103159634,0.502164652505355,,,,,,,,,,
ENSG00000113048,MRPS27,mitochondrial ribosomal protein S27,0.347774196736569,,0.5720621460581870,,,,,,,,,0.5720621460581870,,,,,,,,,,,
ENSG00000008118,CAMK1G,calcium/calmodulin dependent protein kinase IG,0.34777407441871500,,0.5720619448546040,,,,,,,,,0.5720619448546040,,,,,,,,,,,
ENSG00000127022,CANX,calnexin,0.3476140588388760,0.07377577968349030,0.5531980003521400,,,,,,,,,0.5531980003521400,0.07377577968349030,,,,,,,,,0.3392253850672850,0.3392253850672850
ENSG00000115946,PNO1,partner of NOB1 homolog,0.347585293452391,0.12799128315263400,0.5653518503420940,,,,,,,,,0.5653518503420940,0.12799128315263400,,,,,,,,,,
ENSG00000241553,ARPC4,actin related protein 2/3 complex subunit 4,0.3467750736684300,0.030396539880581100,0.5688988374835830,,,,,,,,,0.5688988374835830,0.030396539880581100,,,,,,,,,,
ENSG00000152894,PTPRK,protein tyrosine phosphatase receptor type K,0.34668756307597400,,,0.5702747161979720,,,,0.5702747161979720,,,,,,,,,,,,,,,
ENSG00000151729,SLC25A4,solute carrier family 25 member 4,0.34588522010845800,0.6762570497835960,0.5346088581367790,,,,,,,,,0.5346088581367790,0.6762570497835960,,,,,,0.023994554167759500,,0.023994554167759500,,
ENSG00000111837,MAK,male germ cell associated kinase,0.3458511240317190,,0.5688988374835830,,,,,,,,,0.5688988374835830,,,,,,,,,,,
ENSG00000177374,HIC1,HIC ZBTB transcriptional repressor 1,0.3457677512708180,,0.5687616956226540,,,,,,,,,0.5687616956226540,,,,,,,,,,,
ENSG00000174173,TRMT10C,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",0.34393294753990300,,0.5657435828076370,,,,,,,,,0.5657435828076370,,,,,,,,,,,
ENSG00000112685,EXOC2,exocyst complex component 2,0.34393294753990300,,0.5657435828076370,,,,,,,,,0.5657435828076370,,,,,,,,,,,
ENSG00000131446,MGAT1,"alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",0.34393283093877400,,0.5657433910076330,,,,,,,,,0.5657433910076330,,,,,,,,,,,
ENSG00000170442,KRT86,keratin 86,0.3438370687582500,,0.5655858694921920,,,,,,,,,0.5655858694921920,,,,,,,,,,,
ENSG00000117408,IPO13,importin 13,0.343607978924132,,0.5652090341105690,,,,,,,,,0.5652090341105690,,,,,,,,,,,
ENSG00000147862,NFIB,nuclear factor I B,0.3435435896919690,,0.5482485419936780,0.06741830687703060,,,,0.06741830687703060,,,,0.5482485419936780,,,,,,,,,,,
ENSG00000149357,LAMTOR1,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 1",0.34312804378196000,0.03647584785669730,0.5625957848518260,,,,,,,,,0.5625957848518260,0.03647584785669730,,,,,,,,,,
ENSG00000137601,NEK1,NIMA related kinase 1,0.3416420522195570,0.23031873496579100,0.5312373664986580,0.10247869340578600,,,,0.10247869340578600,,,,0.5312373664986580,0.23031873496579100,,,,,,,,,,
ENSG00000146904,EPHA1,EPH receptor A1,0.3412389660405640,0.16228374902910200,0.5531980003521400,,,,,,,,,0.5531980003521400,0.16228374902910200,,,,,,,,,,
ENSG00000018236,CNTN1,contactin 1,0.34079698644076900,0.6306235033291350,,0.5288288613017510,,,,0.5288288613017510,,,,,0.6306235033291350,,,,,,0.010130780457341800,,0.010130780457341800,,
ENSG00000145494,NDUFS6,NADH:ubiquinone oxidoreductase subunit S6,0.34078050716091400,0.1413439104447020,0.5208477452299550,0.06792276390913300,,,,0.06792276390913300,,,,0.5208477452299550,0.1413439104447020,,,,,0.12158615952232400,,0.12158615952232400,,,
ENSG00000168067,MAP4K2,mitogen-activated protein kinase kinase kinase kinase 2,0.3401105419594360,,0.559456015874881,,,,,,,,,0.559456015874881,,,,,,,,,,,
ENSG00000163545,NUAK2,NUAK family kinase 2,0.3401101750736570,,0.5594554123756330,,,,,,,,,0.5594554123756330,,,,,,,,,,,
ENSG00000132744,ACY3,aminoacylase 3,0.3401101750736570,,0.5594554123756330,,,,,,,,,0.5594554123756330,,,,,,,,,,,
ENSG00000138092,CENPO,centromere protein O,0.3400134663099260,,,0.5592963338026910,,,0.5592963338026910,,,,,,,,,,,,,,,,
ENSG00000058272,PPP1R12A,protein phosphatase 1 regulatory subunit 12A,0.33975732059424600,,0.5588749935503370,,,,,,,,,0.5588749935503370,,,,,,,,,,,
ENSG00000204435,CSNK2B,casein kinase 2 beta,0.33971895089090600,0.17461123464733800,0.5500813165695070,,,,,,,,,0.5500813165695070,0.17461123464733800,,,,,,,,,,
ENSG00000174279,EVX2,even-skipped homeobox 2,0.33950759424609200,,0.5584642126701190,,,,,,,,,0.5584642126701190,,,,,,,,,,,
ENSG00000185950,IRS2,insulin receptor substrate 2,0.33901300614720000,0.3845162294893500,,0.5384248413285840,,,,0.5384248413285840,,,,,0.3845162294893500,,,,,,,,,,
ENSG00000173198,CYSLTR1,cysteinyl leukotriene receptor 1,0.33872918697058000,0.19884403171880100,0.5223684956677820,,,,,,,,,0.5223684956677820,0.19884403171880100,,,,,0.12158615952232400,,0.12158615952232400,,,
ENSG00000160191,PDE9A,phosphodiesterase 9A,0.3387175600271500,0.06079307976116210,0.5254171691611020,,,,,,,,,0.5254171691611020,0.06079307976116210,,,,,0.12158615952232400,,0.12158615952232400,,,
ENSG00000010361,FUZ,fuzzy planar cell polarity protein,0.33820593353597700,,0.556323079641116,,,,,,,,,0.556323079641116,,,,,,,,,,,
ENSG00000189171,S100A13,S100 calcium binding protein A13,0.33820581410873300,,0.5563228831923690,,,,,,,,,0.5563228831923690,,,,,,,,,,,
ENSG00000198899,MT-ATP6,mitochondrially encoded ATP synthase membrane subunit 6,0.33793175644787900,0.17468722599703900,,0.547137717850459,,,0.547137717850459,,,,,,0.17468722599703900,,,,,,,,,,
ENSG00000272333,KMT2B,lysine methyltransferase 2B,0.3378939094213730,0.015198269940290500,0.5550499101685370,,,,,,,,,0.5550499101685370,0.015198269940290500,,,,,,,,,,
ENSG00000099822,HCN2,hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2,0.3377233039045880,0.08865657465169470,0.5284734430464740,,,,,,,,,0.5284734430464740,0.08865657465169470,,,,,,,,,0.5017120279040060,0.5017120279040060
ENSG00000205629,LCMT1,leucine carboxyl methyltransferase 1,0.3373055377242040,0.21944613097119500,0.543869690352036,,,,,,,,,0.543869690352036,0.21944613097119500,,,,,,,,,,
ENSG00000152266,PTH,parathyroid hormone,0.33718517300383000,0.0912537901148244,0.5500813165695070,,,,,,,,,0.5500813165695070,0.0912537901148244,,,,,,,,,,
ENSG00000203879,GDI1,GDP dissociation inhibitor 1,0.33686082127402700,0.01823792392834860,0.5531985759123370,,,,,,,,,0.5531985759123370,0.01823792392834860,,,,,,,,,,
ENSG00000267855,NDUFA7,NADH:ubiquinone oxidoreductase subunit A7,0.3364949334530580,0.03343619386863920,0.5223690480152620,,,,,,,,,0.5223690480152620,0.03343619386863920,,,,,0.12158615952232400,,0.12158615952232400,,,
ENSG00000128294,TPST2,tyrosylprotein sulfotransferase 2,0.33630621822465100,,0.5531981922052600,,,,,,,,,0.5531981922052600,,,,,,,,,,,
ENSG00000066926,FECH,ferrochelatase,0.3355201130974050,0.03647584785669730,0.5500813165695070,,,,,,,,,0.5500813165695070,0.03647584785669730,,,,,,,,,,
ENSG00000112038,OPRM1,opioid receptor mu 1,0.33531894499628400,0.12250363041778800,,,,,,,,,,,0.12250363041778800,,,,,0.5454490211904270,,0.5454490211904270,,,
ENSG00000013364,MVP,major vault protein,0.3350364909496210,0.14480573859776800,0.543869300322279,,,,,,,,,0.543869300322279,0.14480573859776800,,,,,,,,,,
ENSG00000132470,ITGB4,integrin subunit beta 4,0.33495459416840500,,0.5500809247828500,,,,,,,,,0.5500809247828500,,,,,,,0.017878969657847400,,0.017878969657847400,,
ENSG00000196367,TRRAP,transformation/transcription domain associated protein,0.3349101127915930,0.07860038604120250,0.5469716854764370,,,,,,,,,0.5469716854764370,0.07860038604120250,,,,,,,,,,
ENSG00000198938,MT-CO3,mitochondrially encoded cytochrome c oxidase III,0.3348611638218730,0.07366939179390830,,0.547137717850459,,,0.547137717850459,,,,,,0.07366939179390830,,,,,,,,,,
ENSG00000161281,COX7A1,cytochrome c oxidase subunit 7A1,0.3344113735333510,,0.5500813165695070,,,,,,,,,0.5500813165695070,,,,,,,,,,,
ENSG00000138801,PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1,0.3344113735333510,,0.5500813165695070,,,,,,,,,0.5500813165695070,,,,,,,,,,,
ENSG00000239789,MRPS17,mitochondrial ribosomal protein S17,0.33441113535417600,,0.5500809247828500,,,,,,,,,0.5500809247828500,,,,,,,,,,,
ENSG00000103202,NME4,NME/NM23 nucleoside diphosphate kinase 4,0.334411021442647,,0.5500807374070340,,,,,,,,,0.5500807374070340,,,,,,,,,,,
ENSG00000067057,PFKP,"phosphofructokinase, platelet",0.334411021442647,,0.5500807374070340,,,,,,,,,0.5500807374070340,,,,,,,,,,,
ENSG00000228253,MT-ATP8,mitochondrially encoded ATP synthase membrane subunit 8,0.33387946733286700,0.04137306817079090,,0.547137717850459,,,0.547137717850459,,,,,,0.04137306817079090,,,,,,,,,,
